"Filename";"Keywords";"Length";"Description";"SourceString";"CategoryString"
"FL_dblscroll_L2500_N10000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N10000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N1000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N1000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N1000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N5000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N5000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L2500_N5000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N10000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N10000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N10000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N1000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N1000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N1000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N5000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N5000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L5000_N5000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N10000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N10000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N10000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"10000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N1000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N1000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N1000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"1000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N5000_IC_0.01_0.01_0_x.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N5000_IC_0.01_0.01_0_y.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_dblscroll_L500_N5000_IC_0.01_0.01_0_z.dat";"synthetic,dynsys,chaos,dblscroll";"5000";;"Sprott Double Scroll Ben";"Double Scroll"
"FL_drivenpend_L10000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L10000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L10000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L20000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L20000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L20000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L50000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L50000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L50000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L1000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L100_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L100_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L100_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L2000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L5000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L500_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"10000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L500_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"1000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_drivenpend_L500_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,drivenpend";"5000";;"Sprott Driven Pendulum Ben";"Driven Pendulum"
"FL_simpdcf_L1000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L1000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L1000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L1000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L1000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L1000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L2000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L250_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L5000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L500_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N10000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N10000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"10000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N1000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N1000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"1000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N5000_IC_0_0_x.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_simpdcf_L7000_N5000_IC_0_0_y.dat";"synthetic,dynsys,chaos,simpdcf";"5000";;"Sprott simplest driven chaotic flow Ben";"Simplest driven chaotic flow"
"FL_nosehoover_L1000_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L1000_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L2000_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L250_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L5000_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L500_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N10000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N10000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N10000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"10000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N1000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N1000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N1000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"1000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N5000_IC_0_5_0_x.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N5000_IC_0_5_0_y.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_nosehoover_L7500_N5000_IC_0_5_0_z.dat";"synthetic,dynsys,chaos,nosehoover";"5000";;"Sprott Nos?-Hoover Oscillator Ben";"Nos?-Hoover Oscillator"
"FL_labyrinth_L10000_N10000_IC_0.1_0_0_x.dat";"synthetic,dynsys,chaos,labyrinth";"10000";;"Sprott Labyrinth Chaos Ben";"Labyrinth Chaos"
"FL_labyrinth_L10000_N10000_IC_0.1_0_0_y.dat";"synthetic,dynsys,chaos,labyrinth";"10000";;"Sprott Labyrinth Chaos Ben";"Labyrinth Chaos"
"FL_labyrinth_L10000_N10000_IC_0.1_0_0_z.dat";"synthetic,dynsys,chaos,labyrinth";"10000";;"Sprott Labyrinth Chaos Ben";"Labyrinth Chaos"
"FL_labyrinth_L10000_N1000_IC_0.1_0_0_x.dat";"synthetic,dynsys,chaos,labyrinth";"1000";;"Sprott Labyrinth Chaos Ben";"Labyrinth Chaos"
